device_id,latitude,longitude,elevation,provider,global_group,device_type,available_ram_gb,unit_price_available_ram_gb,available_storage_gb,unit_price_available_storage_gb,available_cpu_cores,unit_price_available_cpu_cores,available_gpu_units,unit_price_available_gpu_units,available_tpu_units,unit_price_available_tpu_units,available_network_in_mbps,unit_price_available_network_in_mbps,available_network_out_mbps,unit_price_available_network_out_mbps
9012078,-37.73725,144.715671,83.0,OPTUS,1,SENSOR,3,1.0,4,0.9,2,15.0,0,120.0,0,200.0,105,0.01,68,0.01
303473,-37.695474,144.910033,,TELSTRA,1,CAMERA,15,1.3,34,1.1,8,15.0,0,120.0,0,200.0,81,0.01,148,0.01
102060,-37.703326,144.960025,,TELSTRA,1,NETWORK_NODE,1,1.3,4,1.1,8,15.0,0,120.0,0,200.0,73,0.01,244,0.01
50606,-37.723466,144.748164,91.0,TELSTRA,1,CAMERA,1,1.3,46,1.1,3,15.0,0,120.0,0,200.0,426,0.01,764,0.01
301343,-37.665403,144.957391,,TELSTRA,2,COMPUTER,49,0.12,612,0.3,18,15.0,1,130.0,0,200.0,4508,0.01,2443,0.01
134396,-37.651503,144.572669,,OPTUS,3,DATA_CENTER,114,0.005,1245,0.08,41,15.0,7,140.0,3,200.0,9298,0.01,9112,0.01
51545,-37.689327,144.954115,,TELSTRA,3,DATA_CENTER,103,0.003,1922,0.1,49,15.0,6,150.0,3,240.0,9334,0.01,9928,0.01
38341,-37.578509,144.730981,199.0,TELSTRA,1,SENSOR,10,1.3,4,1.1,2,15.0,0,120.0,0,200.0,132,0.01,234,0.01
302288,-37.734,144.882749,,OPTUS,2,COMPUTER,30,0.15,487,0.25,18,15.0,2,120.0,1,210.0,4755,0.01,2452,0.01
9003405,-37.558991,144.571714,449.0,TELSTRA,1,SENSOR,1,1.3,35,1.1,2,15.0,0,120.0,0,200.0,125,0.01,132,0.01
570462,-37.669527,144.757393,,TELSTRA,2,COMPUTER,51,0.12,626,0.3,18,15.0,3,130.0,0,200.0,2465,0.01,2861,0.01
302466,-37.56843,144.678913,,VODAFONE,2,NETWORK_NODE,49,0.18,454,0.35,13,15.0,3,120.0,0,200.0,2257,0.01,2234,0.01
9012453,-37.406035,144.747541,,TELSTRA,1,CAMERA,4,1.3,15,1.1,8,15.0,0,120.0,0,200.0,160,0.01,11,0.01
303047,-37.621713,144.802507,128.0,OPTUS,1,NETWORK_NODE,3,1.0,25,0.9,8,15.0,0,120.0,0,200.0,96,0.01,464,0.01
50618,-37.687288,144.603277,,TELSTRA,1,NETWORK_NODE,13,1.3,2,1.1,1,15.0,0,120.0,0,200.0,142,0.01,104,0.01
301875,-37.794052,144.79951,,TELSTRA,2,COMPUTER,24,0.12,588,0.3,23,15.0,3,130.0,0,200.0,3198,0.01,4248,0.01
305670,-37.65151,144.572522,166.0,OPTUS,2,COMPUTER,45,0.15,829,0.25,17,15.0,3,120.0,0,210.0,3266,0.01,4738,0.01
305295,-37.706627,144.565268,115.0,OPTUS,1,CAMERA,2,1.0,5,0.9,5,15.0,0,120.0,0,200.0,1125,0.01,189,0.01
301339,-37.755435,144.900651,,TELSTRA,2,COMPUTER,17,0.12,368,0.3,25,15.0,2,130.0,0,200.0,4362,0.01,3483,0.01
9011164,-37.570686,144.876971,,TELSTRA,1,SENSOR,4,1.3,3,1.1,4,15.0,0,120.0,0,200.0,108,0.01,204,0.01
303323,-37.762677,144.844574,,TELSTRA,1,NETWORK_NODE,7,1.3,5,1.1,2,15.0,0,120.0,0,200.0,211,0.01,1084,0.01
9002449,-37.708826,144.886429,,TELSTRA,2,NETWORK_NODE,50,0.12,736,0.3,17,15.0,1,130.0,1,200.0,3235,0.01,4371,0.01
9002476,-37.384475,144.5877,,TELSTRA,2,NETWORK_NODE,61,0.12,593,0.3,22,15.0,2,130.0,0,200.0,4490,0.01,3611,0.01
9027344,-37.606945,144.976611,,VODAFONE,1,CAMERA,3,1.5,1,1.25,6,15.0,0,120.0,0,200.0,224,0.01,246,0.01
133229,-37.568928,144.671206,,TELSTRA,2,COMPUTER,52,0.12,522,0.3,12,15.0,2,130.0,1,200.0,4861,0.01,3943,0.01
502211,-37.598125,144.729445,,OPTUS,1,SENSOR,3,1.0,5,0.9,6,15.0,0,120.0,0,200.0,113,0.01,940,0.01
305009,-37.683846,144.916505,,TELSTRA,1,NETWORK_NODE,11,1.3,4,1.1,8,15.0,0,120.0,0,200.0,164,0.01,828,0.01
300854,-37.727495,144.787186,83.0,VODAFONE,2,COMPUTER,48,0.18,520,0.35,16,15.0,2,120.0,0,200.0,3307,0.01,2903,0.01
303663,-37.735012,144.918793,,OPTUS,1,CAMERA,2,1.0,25,0.9,5,15.0,0,120.0,0,200.0,221,0.01,60,0.01
9013408,-37.586276,144.887041,228.0,TELSTRA,1,NETWORK_NODE,3,1.3,2,1.1,3,15.0,0,120.0,0,200.0,181,0.01,102,0.01
304953,-37.598151,144.728957,,TELSTRA,1,CAMERA,1,1.3,1,1.1,7,15.0,0,120.0,0,200.0,179,0.01,252,0.01
134636,-37.652895,144.874254,,OPTUS,3,DATA_CENTER,87,0.005,1806,0.08,42,15.0,6,140.0,2,200.0,9248,0.01,9322,0.01
9002407,-37.70793,144.938687,,VODAFONE,2,NETWORK_NODE,17,0.18,325,0.35,22,15.0,3,120.0,1,200.0,2720,0.01,2408,0.01
50611,-37.703439,144.885672,,TELSTRA,3,DATA_CENTER,121,0.003,1944,0.1,62,15.0,5,150.0,3,240.0,9387,0.01,8052,0.01
134272,-37.565225,144.676805,403.0,OPTUS,2,NETWORK_NODE,17,0.15,630,0.25,8,15.0,3,120.0,0,210.0,4587,0.01,4770,0.01
50946,-37.671115,144.848371,,OPTUS,2,NETWORK_NODE,24,0.15,873,0.25,10,15.0,1,120.0,1,210.0,3329,0.01,4349,0.01
134745,-37.738662,144.894605,,OPTUS,1,NETWORK_NODE,4,1.0,2,0.9,4,15.0,0,120.0,0,200.0,69,0.01,140,0.01
9010468,-37.758316,144.791569,,TELSTRA,1,SENSOR,5,1.3,2,1.1,5,15.0,0,120.0,0,200.0,63,0.01,237,0.01
302573,-37.6212,144.949628,159.0,OPTUS,1,SENSOR,1,1.0,5,0.9,2,15.0,0,120.0,0,200.0,14,0.01,41,0.01
9001974,-37.725206,144.893,,TELSTRA,2,COMPUTER,41,0.12,901,0.3,11,15.0,1,130.0,0,200.0,2715,0.01,2881,0.01
302494,-37.767254,144.81857,44.0,OPTUS,2,COMPUTER,46,0.15,605,0.25,29,15.0,2,120.0,1,210.0,4768,0.01,2872,0.01
50599,-37.725203,144.65474,,TELSTRA,3,DATA_CENTER,104,0.003,1422,0.1,33,15.0,5,150.0,2,240.0,9365,0.01,9477,0.01
301423,-37.604255,144.943841,176.0,OPTUS,2,COMPUTER,50,0.15,330,0.25,20,15.0,2,120.0,0,210.0,2229,0.01,4907,0.01
9015616,-37.701094,144.756886,,OPTUS,3,DATA_CENTER,113,0.005,1539,0.08,47,15.0,6,140.0,3,200.0,9659,0.01,9671,0.01
9015248,-37.684885,144.581154,,OPTUS,1,CAMERA,3,1.0,21,0.9,3,15.0,0,120.0,0,200.0,474,0.01,114,0.01
9007314,-37.744296,144.91068,56.0,TELSTRA,2,NETWORK_NODE,23,0.12,442,0.3,9,15.0,3,130.0,1,200.0,3447,0.01,2764,0.01
9001957,-37.611905,144.780201,,TELSTRA,1,SENSOR,1,1.3,18,1.1,6,15.0,0,120.0,0,200.0,1122,0.01,98,0.01
135622,-37.756497,144.739899,,OPTUS,1,NETWORK_NODE,1,1.0,3,0.9,2,15.0,0,120.0,0,200.0,165,0.01,111,0.01
10009096,-37.74986,144.71456,,TELSTRA,3,DATA_CENTER,88,0.003,1070,0.1,32,15.0,7,150.0,3,240.0,9152,0.01,9675,0.01
305012,-37.653321,144.592308,,TELSTRA,1,SENSOR,2,1.3,5,1.1,5,15.0,0,120.0,0,200.0,232,0.01,252,0.01
9002509,-37.586165,144.761251,,TELSTRA,2,NETWORK_NODE,46,0.12,919,0.3,27,15.0,3,130.0,0,200.0,4413,0.01,2725,0.01
130032,-37.683231,144.914822,,VODAFONE,2,COMPUTER,62,0.18,790,0.35,11,15.0,2,120.0,0,200.0,2271,0.01,3325,0.01
10006108,-37.68128,144.66825,,TELSTRA,3,DATA_CENTER,99,0.003,1564,0.1,48,15.0,4,150.0,3,240.0,9987,0.01,9634,0.01
9019787,-37.740765,144.825799,,OPTUS,1,SENSOR,3,1.0,2,0.9,8,15.0,0,120.0,0,200.0,207,0.01,128,0.01
36212,-37.742762,144.799327,68.0,TELSTRA,2,COMPUTER,46,0.12,850,0.3,18,15.0,3,130.0,0,200.0,4320,0.01,4215,0.01
304952,-37.598437,144.920861,,TELSTRA,1,CAMERA,3,1.3,4,1.1,4,15.0,0,120.0,0,200.0,1239,0.01,17,0.01
303456,-37.727012,144.790263,83.0,TELSTRA,2,COMPUTER,20,0.12,318,0.3,29,15.0,2,130.0,0,200.0,3998,0.01,2258,0.01
50609,-37.642585,144.961065,,TELSTRA,2,COMPUTER,29,0.12,369,0.3,11,15.0,2,130.0,1,200.0,2876,0.01,2295,0.01
50633,-37.734617,144.905665,,TELSTRA,3,DATA_CENTER,108,0.003,1644,0.1,55,15.0,6,150.0,3,240.0,9185,0.01,9745,0.01
302558,-37.648206,144.963473,,OPTUS,3,DATA_CENTER,66,0.005,1062,0.08,60,15.0,4,140.0,3,200.0,9837,0.01,9617,0.01
304339,-37.67726,144.931429,,OPTUS,1,NETWORK_NODE,2,1.0,2,0.9,3,15.0,0,120.0,0,200.0,255,0.01,829,0.01
305307,-37.677491,144.863449,,OPTUS,1,NETWORK_NODE,4,1.0,5,0.9,3,15.0,0,120.0,0,200.0,195,0.01,253,0.01
9022505,-37.404425,144.89336,,TELSTRA,1,NETWORK_NODE,2,1.3,4,1.1,1,15.0,0,120.0,0,200.0,114,0.01,36,0.01
9001810,-37.413209,144.584384,490.0,TELSTRA,1,CAMERA,3,1.3,47,1.1,4,15.0,0,120.0,0,200.0,256,0.01,201,0.01
9007326,-37.767777,144.86326,,TELSTRA,2,COMPUTER,41,0.12,699,0.3,22,15.0,1,130.0,1,200.0,2341,0.01,3063,0.01
9002002,-37.751406,144.796999,,TELSTRA,1,SENSOR,4,1.3,13,1.1,1,15.0,0,120.0,0,200.0,221,0.01,88,0.01
51721,-37.734408,144.904082,,VODAFONE,2,NETWORK_NODE,31,0.18,732,0.35,13,15.0,1,120.0,0,200.0,4661,0.01,4150,0.01
132699,-37.461131,144.683243,,TELSTRA,1,SENSOR,1,1.3,4,1.1,4,15.0,0,120.0,0,200.0,108,0.01,16,0.01
301340,-37.640691,144.929951,162.0,TELSTRA,1,SENSOR,3,1.3,5,1.1,2,15.0,0,120.0,0,200.0,916,0.01,76,0.01
301336,-37.702848,144.804025,,TELSTRA,1,SENSOR,5,1.3,3,1.1,5,15.0,0,120.0,0,200.0,114,0.01,152,0.01
9013851,-37.733935,144.90733,,VODAFONE,3,DATA_CENTER,88,0.001,1066,0.05,42,15.0,7,120.0,3,200.0,9648,0.01,9364,0.01
301665,-37.684033,144.880939,104.0,OPTUS,1,SENSOR,1,1.0,2,0.9,2,15.0,0,120.0,0,200.0,215,0.01,198,0.01
38653,-37.77599,144.773524,50.0,TELSTRA,3,DATA_CENTER,86,0.003,1120,0.1,48,15.0,6,150.0,3,240.0,9810,0.01,9852,0.01
9007555,-37.653766,144.964691,,TELSTRA,3,DATA_CENTER,104,0.003,1361,0.1,38,15.0,5,150.0,3,240.0,9028,0.01,9533,0.01
9028031,-37.577311,144.924903,,OPTUS,3,DATA_CENTER,96,0.005,1634,0.08,38,15.0,6,140.0,3,200.0,9751,0.01,9693,0.01
