device_id,latitude,longitude,elevation,provider,global_group,device_type,available_ram_gb,unit_price_available_ram_gb,available_storage_gb,unit_price_available_storage_gb,available_cpu_cores,unit_price_available_cpu_cores,available_gpu_units,unit_price_available_gpu_units,available_tpu_units,unit_price_available_tpu_units,available_network_in_mbps,unit_price_available_network_in_mbps,available_network_out_mbps,unit_price_available_network_out_mbps
49920,-37.796704,144.964556,,TELSTRA,3,DATA_CENTER,94,0.003,1406,0.1,35,15.0,7,150.0,3,240.0,9779,0.01,9765,0.01
570470,-37.789727,145.105334,,TELSTRA,2,NETWORK_NODE,48,0.12,538,0.3,13,15.0,2,130.0,0,200.0,3619,0.01,4921,0.01
135030,-37.824767,144.960866,,OPTUS,3,DATA_CENTER,106,0.005,1289,0.08,56,15.0,7,140.0,2,200.0,9533,0.01,8713,0.01
304972,-37.824027,144.962897,,TELSTRA,1,SENSOR,1,1.3,18,1.1,5,15.0,0,120.0,0,200.0,161,0.01,1248,0.01
11601,-37.818162,144.959934,,OPTUS,1,SENSOR,3,1.0,5,0.9,3,15.0,0,120.0,0,200.0,558,0.01,962,0.01
304964,-37.833616,144.991267,,TELSTRA,2,COMPUTER,25,0.12,417,0.3,30,15.0,2,130.0,1,200.0,3848,0.01,4670,0.01
135566,-37.707862,145.05076,,OPTUS,1,SENSOR,6,1.0,22,0.9,6,15.0,0,120.0,0,200.0,58,0.01,84,0.01
135213,-37.810382,144.971223,,OPTUS,3,DATA_CENTER,93,0.005,1079,0.08,32,15.0,6,140.0,3,200.0,9818,0.01,9706,0.01
135099,-37.783849,144.958551,,OPTUS,1,SENSOR,3,1.0,62,0.9,8,15.0,0,120.0,0,200.0,113,0.01,40,0.01
9007729,-37.746386,145.01226,,TELSTRA,1,SENSOR,3,1.3,24,1.1,8,15.0,0,120.0,0,200.0,54,0.01,149,0.01
9007326,-37.767777,144.86326,,TELSTRA,2,COMPUTER,41,0.12,699,0.3,22,15.0,1,130.0,1,200.0,2341,0.01,3063,0.01
9015666,-37.817487,144.96615,,TELSTRA,1,CAMERA,1,1.3,1,1.1,3,15.0,0,120.0,0,200.0,66,0.01,771,0.01
303010,-37.856332,145.028953,,TELSTRA,1,SENSOR,1,1.3,12,1.1,8,15.0,0,120.0,0,200.0,253,0.01,123,0.01
50906,-37.932578,145.034746,30.0,OPTUS,2,COMPUTER,52,0.15,695,0.25,12,15.0,2,120.0,1,210.0,4215,0.01,2610,0.01
9013096,-37.81215,144.961955,,OPTUS,2,COMPUTER,41,0.15,810,0.25,24,15.0,1,120.0,1,210.0,2286,0.01,2143,0.01
134733,-37.813463,144.973217,,OPTUS,1,CAMERA,7,1.0,1,0.9,2,15.0,0,120.0,0,200.0,1149,0.01,226,0.01
135339,-37.776793,145.119289,,OPTUS,3,DATA_CENTER,76,0.005,1995,0.08,47,15.0,6,140.0,3,200.0,9266,0.01,9980,0.01
55442,-37.83344,145.055925,,VODAFONE,1,SENSOR,1,1.5,3,1.25,8,15.0,0,120.0,0,200.0,127,0.01,64,0.01
303712,-37.814257,144.96337,,VODAFONE,1,NETWORK_NODE,3,1.5,1,1.25,8,15.0,0,120.0,0,200.0,250,0.01,244,0.01
51746,-37.81511,144.958031,,VODAFONE,1,SENSOR,7,1.5,5,1.25,1,15.0,0,120.0,0,200.0,252,0.01,738,0.01
304995,-37.810509,144.983828,,TELSTRA,1,SENSOR,13,1.3,2,1.1,3,15.0,0,120.0,0,200.0,530,0.01,852,0.01
301611,-37.727774,144.955247,,OPTUS,1,CAMERA,11,1.0,4,0.9,8,15.0,0,120.0,0,200.0,186,0.01,184,0.01
50695,-37.853721,145.012998,,TELSTRA,1,SENSOR,11,1.3,60,1.1,1,15.0,0,120.0,0,200.0,48,0.01,133,0.01
304053,-37.797394,144.970556,,TELSTRA,2,COMPUTER,56,0.12,400,0.3,13,15.0,2,130.0,0,200.0,3079,0.01,3948,0.01
304190,-37.892544,145.088144,,TELSTRA,2,COMPUTER,25,0.12,875,0.3,11,15.0,1,130.0,1,200.0,2553,0.01,3465,0.01
303697,-37.779998,144.863396,25.0,OPTUS,1,CAMERA,3,1.0,3,0.9,3,15.0,0,120.0,0,200.0,57,0.01,307,0.01
134421,-37.869121,144.908453,,OPTUS,2,NETWORK_NODE,53,0.15,506,0.25,23,15.0,2,120.0,0,210.0,4655,0.01,2844,0.01
9015278,-37.786873,144.913262,,OPTUS,2,COMPUTER,23,0.15,696,0.25,21,15.0,2,120.0,1,210.0,2517,0.01,2702,0.01
137440,-37.816737,144.946785,,TELSTRA,3,DATA_CENTER,86,0.003,1482,0.1,53,15.0,4,150.0,2,240.0,9679,0.01,9818,0.01
134745,-37.738662,144.894605,,OPTUS,1,NETWORK_NODE,4,1.0,2,0.9,4,15.0,0,120.0,0,200.0,69,0.01,140,0.01
9020107,-37.820238,144.977875,,OPTUS,2,NETWORK_NODE,32,0.15,678,0.25,12,15.0,1,120.0,0,210.0,4901,0.01,3162,0.01
51744,-37.885505,145.000773,,VODAFONE,3,DATA_CENTER,91,0.001,1370,0.05,52,15.0,7,120.0,2,200.0,9195,0.01,9711,0.01
134245,-37.818494,144.957705,,OPTUS,2,NETWORK_NODE,57,0.15,518,0.25,25,15.0,2,120.0,0,210.0,3441,0.01,2888,0.01
303729,-37.824907,144.988424,,VODAFONE,3,DATA_CENTER,115,0.001,1467,0.05,57,15.0,7,120.0,2,200.0,9132,0.01,9056,0.01
303973,-37.799671,144.899966,,TELSTRA,3,DATA_CENTER,83,0.003,1172,0.1,60,15.0,7,150.0,2,240.0,9383,0.01,9801,0.01
303767,-37.810095,144.9907,,VODAFONE,2,COMPUTER,49,0.18,571,0.35,20,15.0,2,120.0,1,200.0,2781,0.01,2321,0.01
